 # time =  0.22000000000000017     
  0.00000000    0.00000000    0.00000000
  0.01000000    0.00362067    0.00358170
  0.02000000    0.00723777    0.00715987
  0.03000000    0.01084772    0.01073096
  0.04000000    0.01444697    0.01429147
  0.05000000    0.01803197    0.01783788
  0.06000000    0.02159916    0.02136668
  0.07000000    0.02514504    0.02487439
  0.08000000    0.02866611    0.02835756
  0.09000000    0.03215889    0.03181274
  0.10000000    0.03561992    0.03523653
  0.11000000    0.03904581    0.03862554
  0.12000000    0.04243316    0.04197643
  0.13000000    0.04577864    0.04528590
  0.14000000    0.04907894    0.04855068
  0.15000000    0.05233080    0.05176754
  0.16000000    0.05553102    0.05493331
  0.17000000    0.05867644    0.05804487
  0.18000000    0.06176395    0.06109915
  0.19000000    0.06479051    0.06409313
  0.20000000    0.06775312    0.06702386
  0.21000000    0.07064887    0.06988845
  0.22000000    0.07347490    0.07268406
  0.23000000    0.07622842    0.07540794
  0.24000000    0.07890672    0.07805740
  0.25000000    0.08150714    0.08062983
  0.26000000    0.08402712    0.08312269
  0.27000000    0.08646418    0.08553352
  0.28000000    0.08881590    0.08785993
  0.29000000    0.09107998    0.09009964
  0.30000000    0.09325417    0.09225043
  0.31000000    0.09533633    0.09431018
  0.32000000    0.09732441    0.09627686
  0.33000000    0.09921644    0.09814852
  0.34000000    0.10101055    0.09992333
  0.35000000    0.10270498    0.10159952
  0.36000000    0.10429805    0.10317544
  0.37000000    0.10578820    0.10464954
  0.38000000    0.10717394    0.10602037
  0.39000000    0.10845391    0.10728657
  0.40000000    0.10962685    0.10844689
  0.41000000    0.11069161    0.10950018
  0.42000000    0.11164712    0.11044541
  0.43000000    0.11249246    0.11128164
  0.44000000    0.11322677    0.11200806
  0.45000000    0.11384935    0.11262393
  0.46000000    0.11435957    0.11312866
  0.47000000    0.11475693    0.11352174
  0.48000000    0.11504104    0.11380280
  0.49000000    0.11521162    0.11397154
  0.50000000    0.11526850    0.11402780
  0.51000000    0.11521162    0.11397154
  0.52000000    0.11504104    0.11380280
  0.53000000    0.11475693    0.11352174
  0.54000000    0.11435957    0.11312866
  0.55000000    0.11384935    0.11262393
  0.56000000    0.11322677    0.11200806
  0.57000000    0.11249246    0.11128164
  0.58000000    0.11164712    0.11044541
  0.59000000    0.11069161    0.10950018
  0.60000000    0.10962685    0.10844689
  0.61000000    0.10845391    0.10728657
  0.62000000    0.10717394    0.10602037
  0.63000000    0.10578820    0.10464954
  0.64000000    0.10429805    0.10317544
  0.65000000    0.10270498    0.10159952
  0.66000000    0.10101055    0.09992333
  0.67000000    0.09921644    0.09814852
  0.68000000    0.09732441    0.09627686
  0.69000000    0.09533633    0.09431018
  0.70000000    0.09325417    0.09225043
  0.71000000    0.09107998    0.09009964
  0.72000000    0.08881590    0.08785993
  0.73000000    0.08646418    0.08553352
  0.74000000    0.08402712    0.08312269
  0.75000000    0.08150714    0.08062983
  0.76000000    0.07890672    0.07805740
  0.77000000    0.07622842    0.07540794
  0.78000000    0.07347490    0.07268406
  0.79000000    0.07064887    0.06988845
  0.80000000    0.06775312    0.06702386
  0.81000000    0.06479051    0.06409313
  0.82000000    0.06176395    0.06109915
  0.83000000    0.05867644    0.05804487
  0.84000000    0.05553102    0.05493331
  0.85000000    0.05233080    0.05176754
  0.86000000    0.04907894    0.04855068
  0.87000000    0.04577864    0.04528590
  0.88000000    0.04243316    0.04197643
  0.89000000    0.03904581    0.03862554
  0.90000000    0.03561992    0.03523653
  0.91000000    0.03215889    0.03181274
  0.92000000    0.02866611    0.02835756
  0.93000000    0.02514504    0.02487439
  0.94000000    0.02159916    0.02136668
  0.95000000    0.01803197    0.01783788
  0.96000000    0.01444697    0.01429147
  0.97000000    0.01084772    0.01073096
  0.98000000    0.00723777    0.00715987
  0.99000000    0.00362067    0.00358170
  1.00000000   -0.00000000   -0.00000000
