 # time =  0.40000000000000030     
  0.00000000    0.00000000    0.00000000
  0.01000000    0.00061816    0.00060611
  0.02000000    0.00123570    0.00121162
  0.03000000    0.00185203    0.00181594
  0.04000000    0.00246653    0.00241847
  0.05000000    0.00307859    0.00301861
  0.06000000    0.00368762    0.00361577
  0.07000000    0.00429300    0.00420936
  0.08000000    0.00489415    0.00479880
  0.09000000    0.00549047    0.00538350
  0.10000000    0.00608137    0.00596289
  0.11000000    0.00666627    0.00653639
  0.12000000    0.00724459    0.00710344
  0.13000000    0.00781577    0.00766349
  0.14000000    0.00837923    0.00821597
  0.15000000    0.00893441    0.00876034
  0.16000000    0.00948079    0.00929606
  0.17000000    0.01001780    0.00982262
  0.18000000    0.01054493    0.01033948
  0.19000000    0.01106165    0.01084613
  0.20000000    0.01156746    0.01134208
  0.21000000    0.01206185    0.01182684
  0.22000000    0.01254434    0.01229993
  0.23000000    0.01301444    0.01276087
  0.24000000    0.01347171    0.01320923
  0.25000000    0.01391568    0.01364455
  0.26000000    0.01434591    0.01406640
  0.27000000    0.01476199    0.01447437
  0.28000000    0.01516350    0.01486806
  0.29000000    0.01555004    0.01524707
  0.30000000    0.01592124    0.01561104
  0.31000000    0.01627673    0.01595960
  0.32000000    0.01661615    0.01629241
  0.33000000    0.01693918    0.01660914
  0.34000000    0.01724549    0.01690948
  0.35000000    0.01753478    0.01719313
  0.36000000    0.01780676    0.01745982
  0.37000000    0.01806117    0.01770927
  0.38000000    0.01829776    0.01794125
  0.39000000    0.01851629    0.01815552
  0.40000000    0.01871654    0.01835187
  0.41000000    0.01889833    0.01853012
  0.42000000    0.01906146    0.01869007
  0.43000000    0.01920579    0.01883159
  0.44000000    0.01933116    0.01895451
  0.45000000    0.01943745    0.01905873
  0.46000000    0.01952456    0.01914415
  0.47000000    0.01959240    0.01921067
  0.48000000    0.01964091    0.01925823
  0.49000000    0.01967003    0.01928678
  0.50000000    0.01967974    0.01929630
  0.51000000    0.01967003    0.01928678
  0.52000000    0.01964091    0.01925823
  0.53000000    0.01959240    0.01921067
  0.54000000    0.01952456    0.01914415
  0.55000000    0.01943745    0.01905873
  0.56000000    0.01933116    0.01895451
  0.57000000    0.01920579    0.01883159
  0.58000000    0.01906146    0.01869007
  0.59000000    0.01889833    0.01853012
  0.60000000    0.01871654    0.01835187
  0.61000000    0.01851629    0.01815552
  0.62000000    0.01829776    0.01794125
  0.63000000    0.01806117    0.01770927
  0.64000000    0.01780676    0.01745982
  0.65000000    0.01753478    0.01719313
  0.66000000    0.01724549    0.01690948
  0.67000000    0.01693918    0.01660914
  0.68000000    0.01661615    0.01629241
  0.69000000    0.01627673    0.01595960
  0.70000000    0.01592124    0.01561104
  0.71000000    0.01555004    0.01524707
  0.72000000    0.01516350    0.01486806
  0.73000000    0.01476199    0.01447437
  0.74000000    0.01434591    0.01406640
  0.75000000    0.01391568    0.01364455
  0.76000000    0.01347171    0.01320923
  0.77000000    0.01301444    0.01276087
  0.78000000    0.01254434    0.01229993
  0.79000000    0.01206185    0.01182684
  0.80000000    0.01156746    0.01134208
  0.81000000    0.01106165    0.01084613
  0.82000000    0.01054493    0.01033948
  0.83000000    0.01001780    0.00982262
  0.84000000    0.00948079    0.00929606
  0.85000000    0.00893441    0.00876034
  0.86000000    0.00837923    0.00821597
  0.87000000    0.00781577    0.00766349
  0.88000000    0.00724459    0.00710344
  0.89000000    0.00666627    0.00653639
  0.90000000    0.00608137    0.00596289
  0.91000000    0.00549047    0.00538350
  0.92000000    0.00489415    0.00479880
  0.93000000    0.00429300    0.00420936
  0.94000000    0.00368762    0.00361577
  0.95000000    0.00307859    0.00301861
  0.96000000    0.00246653    0.00241847
  0.97000000    0.00185203    0.00181594
  0.98000000    0.00123570    0.00121162
  0.99000000    0.00061816    0.00060611
  1.00000000   -0.00000000   -0.00000000
