 # time =  0.26000000000000018     
  0.00000000    0.00000000    0.00000000
  0.01000000    0.00244451    0.00241344
  0.02000000    0.00488660    0.00482450
  0.03000000    0.00732387    0.00723080
  0.04000000    0.00975391    0.00962996
  0.05000000    0.01217433    0.01201962
  0.06000000    0.01458273    0.01439741
  0.07000000    0.01697674    0.01676100
  0.08000000    0.01935400    0.01910805
  0.09000000    0.02171215    0.02143624
  0.10000000    0.02404888    0.02374327
  0.11000000    0.02636188    0.02602687
  0.12000000    0.02864886    0.02828479
  0.13000000    0.03090757    0.03051479
  0.14000000    0.03313577    0.03271468
  0.15000000    0.03533128    0.03488229
  0.16000000    0.03749191    0.03701546
  0.17000000    0.03961555    0.03911211
  0.18000000    0.04170009    0.04117016
  0.19000000    0.04374348    0.04318758
  0.20000000    0.04574370    0.04516238
  0.21000000    0.04769877    0.04709261
  0.22000000    0.04960677    0.04897637
  0.23000000    0.05146582    0.05081179
  0.24000000    0.05327407    0.05259706
  0.25000000    0.05502975    0.05433043
  0.26000000    0.05673113    0.05601019
  0.27000000    0.05837651    0.05763466
  0.28000000    0.05996429    0.05920226
  0.29000000    0.06149288    0.06071143
  0.30000000    0.06296080    0.06216069
  0.31000000    0.06436657    0.06354860
  0.32000000    0.06570883    0.06487380
  0.33000000    0.06698624    0.06613497
  0.34000000    0.06819754    0.06733088
  0.35000000    0.06934153    0.06846034
  0.36000000    0.07041710    0.06952224
  0.37000000    0.07142317    0.07051553
  0.38000000    0.07235876    0.07143922
  0.39000000    0.07322294    0.07229242
  0.40000000    0.07401485    0.07307427
  0.41000000    0.07473373    0.07378401
  0.42000000    0.07537884    0.07442093
  0.43000000    0.07594957    0.07498440
  0.44000000    0.07644535    0.07547388
  0.45000000    0.07686568    0.07588887
  0.46000000    0.07721016    0.07622897
  0.47000000    0.07747844    0.07649384
  0.48000000    0.07767026    0.07668322
  0.49000000    0.07778542    0.07679692
  0.50000000    0.07782382    0.07683484
  0.51000000    0.07778542    0.07679692
  0.52000000    0.07767026    0.07668322
  0.53000000    0.07747844    0.07649384
  0.54000000    0.07721016    0.07622897
  0.55000000    0.07686568    0.07588887
  0.56000000    0.07644535    0.07547388
  0.57000000    0.07594957    0.07498440
  0.58000000    0.07537884    0.07442093
  0.59000000    0.07473373    0.07378401
  0.60000000    0.07401485    0.07307427
  0.61000000    0.07322294    0.07229242
  0.62000000    0.07235876    0.07143922
  0.63000000    0.07142317    0.07051553
  0.64000000    0.07041710    0.06952224
  0.65000000    0.06934153    0.06846034
  0.66000000    0.06819754    0.06733088
  0.67000000    0.06698624    0.06613497
  0.68000000    0.06570883    0.06487380
  0.69000000    0.06436657    0.06354860
  0.70000000    0.06296080    0.06216069
  0.71000000    0.06149288    0.06071143
  0.72000000    0.05996429    0.05920226
  0.73000000    0.05837651    0.05763466
  0.74000000    0.05673113    0.05601019
  0.75000000    0.05502975    0.05433043
  0.76000000    0.05327407    0.05259706
  0.77000000    0.05146582    0.05081179
  0.78000000    0.04960677    0.04897637
  0.79000000    0.04769877    0.04709261
  0.80000000    0.04574370    0.04516238
  0.81000000    0.04374348    0.04318758
  0.82000000    0.04170009    0.04117016
  0.83000000    0.03961555    0.03911211
  0.84000000    0.03749191    0.03701546
  0.85000000    0.03533128    0.03488229
  0.86000000    0.03313577    0.03271468
  0.87000000    0.03090757    0.03051479
  0.88000000    0.02864886    0.02828479
  0.89000000    0.02636188    0.02602687
  0.90000000    0.02404888    0.02374327
  0.91000000    0.02171215    0.02143624
  0.92000000    0.01935400    0.01910805
  0.93000000    0.01697674    0.01676100
  0.94000000    0.01458273    0.01439741
  0.95000000    0.01217433    0.01201962
  0.96000000    0.00975391    0.00962996
  0.97000000    0.00732387    0.00723080
  0.98000000    0.00488660    0.00482450
  0.99000000    0.00244451    0.00241344
  1.00000000   -0.00000000   -0.00000000
