 # time =  0.32000000000000023     
  0.00000000    0.00000000    0.00000000
  0.01000000    0.00135611    0.00133493
  0.02000000    0.00271088    0.00266854
  0.03000000    0.00406297    0.00399951
  0.04000000    0.00541105    0.00532654
  0.05000000    0.00675380    0.00664832
  0.06000000    0.00808987    0.00796353
  0.07000000    0.00941797    0.00927088
  0.08000000    0.01073677    0.01056909
  0.09000000    0.01204497    0.01185686
  0.10000000    0.01334129    0.01313293
  0.11000000    0.01462444    0.01439604
  0.12000000    0.01589316    0.01564495
  0.13000000    0.01714619    0.01687841
  0.14000000    0.01838231    0.01809522
  0.15000000    0.01960028    0.01929417
  0.16000000    0.02079891    0.02047408
  0.17000000    0.02197701    0.02163378
  0.18000000    0.02313342    0.02277213
  0.19000000    0.02426701    0.02388801
  0.20000000    0.02537664    0.02498032
  0.21000000    0.02646123    0.02604797
  0.22000000    0.02751971    0.02708992
  0.23000000    0.02855103    0.02810513
  0.24000000    0.02955417    0.02909261
  0.25000000    0.03052815    0.03005137
  0.26000000    0.03147200    0.03098048
  0.27000000    0.03238479    0.03187901
  0.28000000    0.03326562    0.03274609
  0.29000000    0.03411362    0.03358084
  0.30000000    0.03492795    0.03438246
  0.31000000    0.03570782    0.03515014
  0.32000000    0.03645244    0.03588314
  0.33000000    0.03716109    0.03658072
  0.34000000    0.03783307    0.03724221
  0.35000000    0.03846771    0.03786694
  0.36000000    0.03906439    0.03845430
  0.37000000    0.03962252    0.03900371
  0.38000000    0.04014154    0.03951462
  0.39000000    0.04062095    0.03998654
  0.40000000    0.04106027    0.04041900
  0.41000000    0.04145907    0.04081158
  0.42000000    0.04181695    0.04116387
  0.43000000    0.04213357    0.04147554
  0.44000000    0.04240860    0.04174628
  0.45000000    0.04264179    0.04197582
  0.46000000    0.04283289    0.04216394
  0.47000000    0.04298172    0.04231044
  0.48000000    0.04308813    0.04241519
  0.49000000    0.04315202    0.04247809
  0.50000000    0.04317332    0.04249906
  0.51000000    0.04315202    0.04247809
  0.52000000    0.04308813    0.04241519
  0.53000000    0.04298172    0.04231044
  0.54000000    0.04283289    0.04216394
  0.55000000    0.04264179    0.04197582
  0.56000000    0.04240860    0.04174628
  0.57000000    0.04213357    0.04147554
  0.58000000    0.04181695    0.04116387
  0.59000000    0.04145907    0.04081158
  0.60000000    0.04106027    0.04041900
  0.61000000    0.04062095    0.03998654
  0.62000000    0.04014154    0.03951462
  0.63000000    0.03962252    0.03900371
  0.64000000    0.03906439    0.03845430
  0.65000000    0.03846771    0.03786694
  0.66000000    0.03783307    0.03724221
  0.67000000    0.03716109    0.03658072
  0.68000000    0.03645244    0.03588314
  0.69000000    0.03570782    0.03515014
  0.70000000    0.03492795    0.03438246
  0.71000000    0.03411362    0.03358084
  0.72000000    0.03326562    0.03274609
  0.73000000    0.03238479    0.03187901
  0.74000000    0.03147200    0.03098048
  0.75000000    0.03052815    0.03005137
  0.76000000    0.02955417    0.02909261
  0.77000000    0.02855103    0.02810513
  0.78000000    0.02751971    0.02708992
  0.79000000    0.02646123    0.02604797
  0.80000000    0.02537664    0.02498032
  0.81000000    0.02426701    0.02388801
  0.82000000    0.02313342    0.02277213
  0.83000000    0.02197701    0.02163378
  0.84000000    0.02079891    0.02047408
  0.85000000    0.01960028    0.01929417
  0.86000000    0.01838231    0.01809522
  0.87000000    0.01714619    0.01687841
  0.88000000    0.01589316    0.01564495
  0.89000000    0.01462444    0.01439604
  0.90000000    0.01334129    0.01313293
  0.91000000    0.01204497    0.01185686
  0.92000000    0.01073677    0.01056909
  0.93000000    0.00941797    0.00927088
  0.94000000    0.00808987    0.00796353
  0.95000000    0.00675380    0.00664832
  0.96000000    0.00541105    0.00532654
  0.97000000    0.00406297    0.00399951
  0.98000000    0.00271088    0.00266854
  0.99000000    0.00135611    0.00133493
  1.00000000   -0.00000000   -0.00000000
